475.1,3201.72
475.31,3194.83
475.52,3194.65
475.73,3184.41
475.95,3188.5
476.16,3198.55
476.37,3199.11
476.58,3199.11
476.8,3208.42
477.01,3204.88
477.22,3204.33
477.44,3211.03
477.65,3211.03
477.86,3220.52
478.07,3225.55
478.29,3216.43
478.5,3216.8
478.71,3212.33
478.92,3215.12
479.14,3210.28
479.35,3203.77
479.56,3201.35
479.77,3198
479.99,3211.4
480.2,3205.26
480.41,3199.3
480.62,3203.58
480.84,3195.58
481.05,3194.83
481.26,3197.44
481.47,3197.44
481.69,3202.28
481.9,3202.46
482.11,3201.35
482.32,3193.34
482.54,3191.11
482.75,3189.8
482.96,3192.6
483.17,3198
483.39,3210.1
483.6,3205.26
483.81,3201.53
484.02,3196.13
484.23,3199.49
484.45,3195.76
484.66,3193.71
484.87,3191.11
485.08,3202.65
485.29,3202.46
485.51,3206.56
485.72,3202.09
485.93,3201.16
486.14,3206.56
486.35,3218.1
486.57,3212.33
486.78,3219.41
486.99,3228.9
487.2,3227.97
487.41,3217.73
487.63,3211.03
487.84,3212.33
488.05,3212.33
488.26,3215.12
488.47,3221.27
488.69,3213.08
488.9,3219.03
489.11,3210.1
489.32,3208.61
489.53,3211.59
489.75,3217.17
489.96,3225.36
490.17,3222.39
490.38,3224.99
490.59,3214.94
490.8,3211.03
491.02,3212.15
491.23,3208.79
491.44,3214.19
491.65,3202.84
491.86,3203.95
492.07,3196.69
492.29,3199.86
492.5,3196.51
492.71,3196.69
492.92,3200.6
493.13,3202.84
493.34,3205.82
493.55,3203.4
493.77,3203.21
493.98,3215.87
494.19,3206.19
494.4,3214.01
494.61,3202.84
494.82,3205.82
495.03,3199.11
495.25,3198.74
495.46,3187.76
495.67,3186.27
495.88,3193.71
496.09,3192.97
496.3,3189.06
496.51,3195.02
496.72,3188.31
496.94,3188.69
497.15,3195.39
497.36,3202.46
497.57,3201.72
497.78,3205.07
497.99,3202.65
498.2,3198.18
498.41,3193.9
498.62,3190.18
498.84,3185.52
499.05,3187.2
499.26,3190.92
499.47,3188.69
499.68,3184.59
499.89,3196.13
500.1,3200.42
500.31,3195.95
500.52,3194.09
500.73,3199.86
500.95,3207.49
501.16,3218.66
501.37,3228.34
501.58,3230.02
501.79,3228.53
502,3227.41
502.21,3214.38
502.42,3209.54
502.63,3214.57
502.84,3213.08
503.05,3213.64
503.26,3210.1
503.48,3208.79
503.69,3198
503.9,3199.49
504.11,3200.42
504.32,3196.13
504.53,3205.44
504.74,3206.37
504.95,3207.49
505.16,3212.7
505.37,3215.68
505.58,3207.68
505.79,3209.54
506,3212.7
506.21,3216.06
506.42,3207.86
506.63,3214.94
506.84,3205.07
507.06,3205.44
507.27,3203.77
507.48,3204.88
507.69,3195.02
507.9,3198.37
508.11,3201.91
508.32,3201.72
508.53,3197.81
508.74,3199.3
508.95,3194.27
509.16,3204.33
509.37,3202.84
509.58,3195.58
509.79,3184.03
510,3190.18
510.21,3200.04
510.42,3195.2
510.63,3196.88
510.84,3190.36
511.05,3198.18
511.26,3209.91
511.47,3206.75
511.68,3215.31
511.89,3228.16
512.1,3242.12
512.31,3242.31
512.52,3231.32
512.73,3232.63
512.94,3243.8
513.15,3262.6
513.36,3251.99
513.57,3247.89
513.78,3245.47
513.99,3231.32
514.2,3226.11
514.41,3223.88
514.62,3224.81
514.83,3232.25
515.04,3231.51
515.25,3228.53
515.46,3214.38
515.67,3221.83
515.88,3221.45
516.09,3218.48
516.3,3222.94
516.51,3224.06
516.72,3222.57
516.93,3217.17
517.14,3220.15
517.35,3223.13
517.56,3218.1
517.77,3221.83
517.98,3224.43
518.19,3218.1
518.4,3227.04
518.6,3234.3
518.81,3233.93
519.02,3238.21
519.23,3244.35
519.44,3234.67
519.65,3236.16
519.86,3234.12
520.07,3231.88
520.28,3222.2
520.49,3228.53
520.7,3225.55
520.91,3229.27
521.12,3228.53
521.33,3222.57
521.54,3229.09
521.75,3230.21
521.96,3224.25
522.16,3226.85
522.37,3219.41
522.58,3228.72
522.79,3221.08
523,3218.1
523.21,3215.68
523.42,3217.17
523.63,3213.64
523.84,3208.42
524.05,3211.77
524.26,3215.31
524.47,3212.33
524.67,3217.55
524.88,3210.1
525.09,3209.91
525.3,3212.89
525.51,3205.44
525.72,3207.31
525.93,3213.26
526.14,3214.19
526.35,3208.61
526.56,3199.67
526.76,3194.65
526.97,3195.02
527.18,3192.41
527.39,3196.32
527.6,3201.53
527.81,3202.84
528.02,3211.59
528.23,3203.21
528.44,3204.14
528.64,3207.49
528.85,3211.21
529.06,3208.24
529.27,3210.1
529.48,3214.75
529.69,3215.31
529.9,3205.63
530.11,3200.42
530.31,3192.41
530.52,3202.84
530.73,3195.58
530.94,3197.81
531.15,3197.81
531.36,3212.33
531.57,3213.82
531.77,3217.17
531.98,3214.19
532.19,3211.59
532.4,3225.55
532.61,3225.92
532.82,3226.11
533.02,3228.72
533.23,3228.16
533.44,3230.58
533.65,3222.2
533.86,3214.75
534.07,3213.82
534.28,3216.99
534.48,3224.06
534.69,3220.9
534.9,3217.55
535.11,3216.8
535.32,3218.1
535.52,3218.29
535.73,3217.55
535.94,3219.97
536.15,3227.41
536.36,3221.08
536.57,3225.92
536.77,3216.61
536.98,3217.55
537.19,3215.68
537.4,3207.68
537.61,3206.37
537.81,3208.42
538.02,3208.42
538.23,3213.08
538.44,3210.28
538.65,3219.22
538.85,3212.52
539.06,3218.85
539.27,3210.66
539.48,3216.43
539.69,3216.06
539.89,3220.52
540.1,3220.34
540.31,3215.87
540.52,3208.79
540.73,3205.26
540.93,3202.65
541.14,3207.31
541.35,3209.17
541.56,3211.59
541.76,3206.37
541.97,3208.79
542.18,3204.33
542.39,3204.51
542.59,3202.46
542.8,3207.68
543.01,3218.48
543.22,3221.45
543.43,3221.27
543.63,3222.94
543.84,3220.71
544.05,3224.62
544.26,3232.07
544.46,3232.07
544.67,3232.44
544.88,3234.3
545.09,3236.16
545.29,3239.51
545.5,3239.89
545.71,3236.72
545.92,3230.95
546.12,3234.12
546.33,3239.14
546.54,3235.6
546.75,3233.56
546.95,3233.37
547.16,3240.45
547.37,3238.96
547.57,3234.3
547.78,3231.88
547.99,3231.69
548.2,3241.19
548.4,3248.64
548.61,3242.68
548.82,3250.31
549.02,3245.84
549.23,3243.8
549.44,3240.45
549.65,3237.09
549.85,3227.41
550.06,3227.41
550.27,3223.88
550.47,3216.99
550.68,3214.94
550.89,3214.57
551.1,3203.4
551.3,3207.49
551.51,3207.86
551.72,3205.82
551.92,3199.3
552.13,3205.63
552.34,3199.49
552.54,3206.75
552.75,3216.06
552.96,3211.4
553.16,3210.1
553.37,3216.43
553.58,3221.64
553.79,3220.71
553.99,3218.66
554.2,3224.25
554.41,3219.59
554.61,3227.41
554.82,3230.21
555.03,3230.39
555.23,3222.39
555.44,3221.83
555.65,3214.94
555.85,3221.83
556.06,3218.85
556.27,3225.74
556.47,3220.71
556.68,3225.18
556.89,3219.97
557.09,3208.42
557.3,3203.21
557.5,3207.31
557.71,3202.84
557.92,3207.31
558.12,3203.02
558.33,3204.88
558.54,3200.98
558.74,3205.82
558.95,3204.33
559.16,3208.98
559.36,3222.2
559.57,3223.32
559.78,3230.21
559.98,3236.91
560.19,3234.67
560.39,3229.09
560.6,3221.08
560.81,3228.53
561.01,3227.78
561.22,3230.02
561.43,3221.64
561.63,3215.5
561.84,3198.37
562.04,3199.49
562.25,3195.39
562.46,3199.11
562.66,3198.55
562.87,3200.42
563.07,3196.13
563.28,3196.69
563.49,3189.62
563.69,3205.26
563.9,3204.7
564.1,3214.75
564.31,3214.01
564.52,3217.92
564.72,3216.8
564.93,3224.43
565.13,3237.65
565.34,3236.91
565.55,3233.56
565.75,3233.74
565.96,3223.5
566.16,3226.3
566.37,3225.55
566.57,3219.78
566.78,3218.1
566.99,3215.12
567.19,3208.98
567.4,3200.04
567.6,3196.13
567.81,3206.56
568.01,3208.05
568.22,3207.86
568.43,3194.83
568.63,3199.3
568.84,3199.3
569.04,3207.12
569.25,3204.88
569.45,3213.26
569.66,3215.87
569.86,3226.67
570.07,3214.19
570.28,3220.15
570.48,3220.34
570.69,3236.54
570.89,3231.51
571.1,3240.07
571.3,3221.83
571.51,3225.55
571.71,3213.64
571.92,3212.7
572.12,3203.95
572.33,3206.37
572.53,3201.91
572.74,3207.12
572.95,3200.04
573.15,3195.58
573.36,3186.08
573.56,3194.27
573.77,3195.02
573.97,3197.07
574.18,3192.6
574.38,3190.74
574.59,3188.13
574.79,3190.74
575,3179.01
575.2,3179.75
575.41,3188.5
575.61,3196.13
575.82,3193.71
576.02,3189.8
576.23,3190.92
576.43,3202.65
576.64,3209.17
576.84,3213.45
577.05,3206.19
577.25,3216.06
577.46,3216.99
577.66,3214.75
577.87,3204.51
578.07,3214.57
578.28,3222.76
578.48,3228.34
578.69,3229.09
578.89,3221.27
579.1,3221.83
579.3,3219.97
579.51,3219.03
579.71,3212.7
579.91,3214.75
580.12,3223.69
580.32,3224.62
580.53,3220.15
580.73,3215.5
580.94,3205.82
581.14,3212.89
581.35,3204.88
581.55,3214.94
581.76,3211.96
581.96,3204.88
582.17,3205.07
582.37,3200.6
582.57,3195.95
582.78,3197.44
582.98,3195.76
583.19,3190.18
583.39,3195.02
583.6,3200.42
583.8,3200.04
584.01,3196.13
584.21,3206.75
584.41,3206.93
584.62,3208.98
584.82,3214.01
585.03,3210.84
585.23,3204.7
585.44,3216.06
585.64,3210.47
585.84,3214.94
586.05,3213.82
586.25,3211.96
586.46,3209.54
586.66,3214.57
586.86,3213.08
587.07,3202.84
587.27,3196.32
587.48,3205.82
587.68,3206.75
587.89,3198.93
588.09,3195.95
588.29,3191.48
588.5,3195.76
588.7,3201.72
588.91,3194.09
589.11,3196.69
589.31,3203.02
589.52,3212.33
589.72,3212.33
589.93,3211.22
590.13,3211.77
590.33,3214.94
590.54,3214.75
590.74,3213.26
590.94,3211.21
591.15,3218.1
591.35,3218.48
591.56,3223.32
591.76,3222.2
591.96,3223.88
592.17,3215.68
592.37,3227.04
592.57,3222.01
592.78,3229.65
592.98,3237.65
593.19,3240.63
593.39,3236.72
593.59,3233.56
593.8,3225.74
594,3220.71
594.2,3221.08
594.41,3219.59
594.61,3204.14
594.81,3210.28
595.02,3211.96
595.22,3202.46
595.42,3199.11
595.63,3196.13
595.83,3198.74
596.03,3197.81
596.24,3195.39
596.44,3194.09
596.64,3194.46
596.85,3198.74
597.05,3194.27
597.25,3187.01
597.46,3187.76
597.66,3181.61
597.86,3185.34
598.07,3183.85
598.27,3181.98
598.47,3188.31
598.68,3183.66
598.88,3185.52
599.08,3186.64
599.29,3194.27
599.49,3196.69
599.69,3201.53
599.9,3211.4
